X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.610113529605954,43.157024048158164,35727,"120 E Main St, Rochester, NY, 14604",120 E MAIN ST,2018-00043399,2018,2,1840,2018-02-24T18:40:00.000Z,2018,2,1840,2018-02-24T18:40:00.000Z,2018,2,2057,2018-02-25T01:57:00.000Z,120 E MAIN ST,Rochester,NY,219,Central,Cleared by Arrest - Adult,PL ,160.15   ,03    ,1,B,F,Robbery,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Hotel/Motel,219,Central,9
-77.648912807175336,43.19381130315503,35735,"699 Ridgeway Ave, Rochester, NY, 14615",699 RIDGEWAY AVE,2018-00041865,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,2231,2018-02-23T03:31:00.000Z,699 RIDGEWAY AVE,Rochester,NY,221,Lake,Office,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Completed,Not Reported,* No Larceny Type Specified *,Field/Woods,221,Lake,1
-77.603293269387549,43.168307388203885,35750,"70 Holland St, Rochester, NY, 14605",70 HOLLAND ST,2018-00038712,2018,2,1600,2018-02-16T16:00:00.000Z,2018,2,1034,2018-02-19T10:34:00.000Z,2018,2,1034,2018-02-19T15:34:00.000Z,70 HOLLAND ST,Rochester,NY,287,Clinton,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Other Outside Location,287,Clinton,7
-77.624357925720261,43.123607946274468,35751,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00040457,2018,2,0830,2018-02-21T08:30:00.000Z,2018,2,1023,2018-02-21T10:23:00.000Z,2018,2,0904,2018-02-21T14:04:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Cleared by Arrest - Adult,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Hospital,263,Genesee,3
-77.624357925720261,43.123607946274468,35755,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00043635,2018,2,1500,2018-02-25T15:00:00.000Z,2018,2,1506,2018-02-25T15:06:00.000Z,2018,2,1510,2018-02-25T20:10:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Office,PL ,155.30   ,04    ,4,E,F,Larceny,Grand Larceny 4th: Credit Card                              ,6,Completed,* No Weapon Specified *,All Other Larcenies,Hospital,263,Genesee,3
-77.624357925720261,43.123607946274468,35760,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00042196,2018,2,1300,2018-02-15T13:00:00.000Z,2018,2,1400,2018-02-15T14:00:00.000Z,2018,2,1053,2018-02-23T15:53:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Hospital,263,Genesee,3
-77.624357925720261,43.123607946274468,35761,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00040495,2018,2,0905,2018-02-21T09:05:00.000Z,2018,2,0933,2018-02-21T09:33:00.000Z,2018,2,0905,2018-02-21T14:05:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Attempted,* No Weapon Specified *,Theft from Building,Hospital,263,Genesee,3
-77.592202944669992,43.144626548091992,35762,"37 Amherst St, Rochester, NY, 14607",37 AMHERST ST,2018-00040431,2018,2,2030,2018-02-20T20:30:00.000Z,2018,2,0630,2018-02-21T06:30:00.000Z,2018,2,0636,2018-02-21T11:36:00.000Z,37 AMHERST ST,Rochester,NY,265,Goodman,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,265,Goodman,5
-77.583047721089443,43.140254079323157,35763,"12 Shepard St, Rochester, NY, 14620",12 SHEPARD ST,2018-00035730,2018,2,1330,2018-02-15T13:30:00.000Z,2018,2,1400,2018-02-15T14:00:00.000Z,2018,2,1404,2018-02-15T19:04:00.000Z,12 SHEPARD ST,Rochester,NY,255,Goodman,Cleared by Arrest - Adult,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,255,Goodman,5
-77.603557180983472,43.158005974479053,35764,"328 E Main St, Rochester, NY, 14604",328 E MAIN ST,2018-00039341,2018,2,1900,2018-02-19T19:00:00.000Z,2018,2,0755,2018-02-20T07:55:00.000Z,2018,2,0825,2018-02-20T13:25:00.000Z,328 E MAIN ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,219,Central,9
-77.656523763269732,43.165868685511072,35765,"17 Spar Cir, Rochester, NY, 14606",17 SPAR CIR,2018-00039449,2018,2,1300,2018-02-19T13:00:00.000Z,2018,2,1045,2018-02-20T10:45:00.000Z,2018,2,1047,2018-02-20T15:47:00.000Z,17 SPAR CIR,Rochester,NY,241,Lake,Office,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,241,Lake,1
-77.628192092591632,43.229461225516829,35768,"54 Rochelle St, Rochester, NY, 14612",54 ROCHELLE ST,2018-00038589,2018,2,0230,2018-02-19T02:30:00.000Z,2018,2,0615,2018-02-19T06:15:00.000Z,2018,2,1010,2018-02-19T15:10:00.000Z,54 ROCHELLE ST,Rochester,NY,201,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,201,Lake,1
-77.608542800057293,43.178188042564997,35773,"73 Wilkins St, Rochester, NY, 14621",73 WILKINS ST,2018-00036969,2018,2,2330,2018-02-16T23:30:00.000Z,2018,2,2330,2018-02-16T23:30:00.000Z,2018,2,2336,2018-02-17T04:36:00.000Z,73 WILKINS ST,Rochester,NY,247,Clinton,Warrant Application,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,247,Clinton,7
-77.624357925720261,43.123607946274468,35803,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00040394,2018,2,0900,2018-02-21T09:00:00.000Z,2018,2,0903,2018-02-21T09:03:00.000Z,2018,2,0900,2018-02-21T14:00:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Cleared by Arrest - Adult,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,Shoplifting,Hospital,263,Genesee,3
-77.624357925720261,43.123607946274468,35815,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00038335,2018,2,1500,2018-02-18T15:00:00.000Z,2018,2,1730,2018-02-18T17:30:00.000Z,2018,2,2042,2018-02-19T01:42:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Hospital,263,Genesee,3
-77.643610166467468,43.167507448294394,35816,"45 Austin St, Rochester, NY, 14606",45 AUSTIN ST,2018-00035997,2018,2,1958,2018-02-15T19:58:00.000Z,2018,2,1958,2018-02-15T19:58:00.000Z,2018,2,1958,2018-02-16T00:58:00.000Z,45 AUSTIN ST,Rochester,NY,261,Lake,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,261,Lake,1
-77.548996474787458,43.147588719689445,35817,"94 Beresford Rd, Rochester, NY, 14610",94 BERESFORD ROAD,2018-00035056,2018,2,2030,2018-02-13T20:30:00.000Z,2018,2,0700,2018-02-14T07:00:00.000Z,2018,2,1740,2018-02-14T22:40:00.000Z,94 BERESFORD ROAD,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,* No Larceny Type Specified *,* No Location Scene Specified *,235,Goodman,5
-77.597075927984548,43.156542882031211,35951,"17 Pitkin St, Rochester, NY, 14607",17 PITKIN ST,2018-00052046,2018,3,1200,2018-03-07T12:00:00.000Z,2018,3,1700,2018-03-07T17:00:00.000Z,2018,3,1726,2018-03-07T22:26:00.000Z,17 PITKIN ST,Rochester,NY,219,Central,Field,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Other Business Office,219,Central,9
-77.555902348230745,43.15988144199698,36249,"2053 E Main St, Rochester, NY, 14609",2053 E MAIN ST,2018-00037249,2018,2,1930,2018-02-16T19:30:00.000Z,2018,2,0800,2018-02-17T08:00:00.000Z,2018,2,1141,2018-02-17T16:41:00.000Z,2053 E MAIN ST,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Yard,235,Goodman,5
-77.626700998244218,43.129819000370816,36259,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00035593,2018,2,0630,2018-02-14T06:30:00.000Z,2018,2,1900,2018-02-14T19:00:00.000Z,2018,2,0815,2018-02-15T13:15:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,College,263,Genesee,3
-77.641168164667093,43.216434710033624,36330,"2604 Dewey Ave, Rochester, NY, 14616",2604 DEWEY AVE,2018-00048428,2018,3,2352,2018-03-02T23:52:00.000Z,2018,3,2352,2018-03-02T23:52:00.000Z,2018,3,2352,2018-03-03T04:52:00.000Z,2604 DEWEY AVE,Rochester,NY,211,Lake,Field,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Firearm,* No Larceny Type Specified *,Multiple Dwelling,211,Lake,1
-77.630956516767071,43.137758010641967,36339,"297 Magnolia St, Rochester, NY, 14611",297 MAGNOLIA ST,2018-00050453,2018,3,1653,2018-03-05T16:53:00.000Z,2018,3,1653,2018-03-05T16:53:00.000Z,2018,3,1653,2018-03-05T21:53:00.000Z,297 MAGNOLIA ST,Rochester,NY,253,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,253,Genesee,3
-77.651508951716863,43.185646929299118,36651,"156 Newbury St, Rochester, NY, 14613",156 NEWBURY ST,2018-00042374,2018,2,1115,2018-02-23T11:15:00.000Z,2018,2,1248,2018-02-23T12:48:00.000Z,2018,2,1500,2018-02-23T20:00:00.000Z,156 NEWBURY ST,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Other Retail Store,221,Lake,1
-77.613350030678603,43.254528083297515,36731,"4575 Lake Ave, Rochester, NY, 14612",4575 LAKE AVE,2018-00050889,2018,3,0700,2018-03-01T07:00:00.000Z,2018,3,0700,2018-03-06T07:00:00.000Z,2018,3,0909,2018-03-06T14:09:00.000Z,4575 LAKE AVE,Rochester,NY,201,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,201,Lake,1
-77.63947006538811,43.169610856309241,36969,"36 Otis St, Rochester, NY, 14606",36 OTIS ST,2018-00050429,2018,2,1600,2018-02-28T16:00:00.000Z,2018,2,1630,2018-02-28T16:30:00.000Z,2018,3,1620,2018-03-05T21:20:00.000Z,36 OTIS ST,Rochester,NY,261,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,School,261,Lake,1
-77.569780117176833,43.187411107302253,37698,"230 Blakeslee St, Rochester, NY, 14609",230 BLAKESLEE ST,2018-00052130,2018,2,2300,2018-02-14T23:00:00.000Z,2018,2,2330,2018-02-14T23:30:00.000Z,2018,3,1858,2018-03-07T23:58:00.000Z,230 BLAKESLEE ST,Rochester,NY,205,Goodman,Warrant Advised,PL ,120.00   ,03    ,3,A,M,Aggravated Assault,Assault 3rd: With Crim Negligence Cause Injury With Weapon/I,4,Completed,Other Weapon,* No Larceny Type Specified *,Multiple Dwelling,205,Goodman,5
-77.5914195006402,43.183976576468012,37702,"400 Carter St, Rochester, NY, 14621",400 CARTER ST,2018-00045153,2018,2,1630,2018-02-26T16:30:00.000Z,2018,2,0600,2018-02-27T06:00:00.000Z,2018,2,0632,2018-02-27T11:32:00.000Z,400 CARTER ST,Rochester,NY,237,Clinton,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,237,Clinton,7
-77.570657898093998,43.231938314883578,38180,"1200 North Kings Hwy, Rochester, NY, 14617",1200 N KINGS HWY,2018-00050105,2018,3,1600,2018-03-04T16:00:00.000Z,2018,3,1630,2018-03-04T16:30:00.000Z,2018,3,1030,2018-03-05T15:30:00.000Z,1200 N KINGS HWY,Rochester,NY,***,***,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,205,Goodman,5
-77.582329207014212,43.177359054284146,38566,"73 Ferncliffe Dr, Rochester, NY, 14621",73 FERNCLIFFE DR,2018-00038062,2018,2,1330,2018-02-18T13:30:00.000Z,2018,2,1347,2018-02-18T13:47:00.000Z,2018,2,1347,2018-02-18T18:47:00.000Z,73 FERNCLIFFE DR,Rochester,NY,267,Clinton,Field,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,267,Clinton,7
-77.64684004420856,43.172942658468962,38587,"241 Curtis St, Rochester, NY, 14606",241 CURTIS ST,2018-00042999,2018,2,1000,2018-02-24T10:00:00.000Z,2018,2,1000,2018-02-24T10:00:00.000Z,2018,2,1000,2018-02-24T15:00:00.000Z,241 CURTIS ST,Rochester,NY,261,Lake,Cleared by Arrest - Adult,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,261,Lake,1
-77.62368622209695,43.185820799921771,38897,"1605 St Paul St, Rochester, NY, 14621",1605 ST PAUL ST,2018-00046078,2018,2,0901,2018-02-28T09:01:00.000Z,2018,2,0901,2018-02-28T09:01:00.000Z,2018,2,0901,2018-02-28T14:01:00.000Z,1605 ST PAUL ST,Rochester,NY,217,Clinton,Field,PL ,155.30   ,04    ,4,E,F,Larceny,Grand Larceny 4th: Credit Card                              ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,217,Clinton,7
-77.599277933342833,43.164037359255133,39102,"39 Woodward St, Rochester, NY, 14605",39 WOODWARD ST,2018-00051236,2018,3,1640,2018-03-06T16:40:00.000Z,2018,3,1640,2018-03-06T16:40:00.000Z,2018,3,1640,2018-03-06T21:40:00.000Z,39 WOODWARD ST,Rochester,NY,287,Clinton,Cleared by Arrest - Juvenile,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,287,Clinton,7
-77.551920477345263,43.149592538109452,39476,"724 Blossom Rd, Rochester, NY, 14610",724 BLOSSOM ROAD,2018-00041260,2018,2,1600,2018-02-21T16:00:00.000Z,2018,2,0700,2018-02-22T07:00:00.000Z,2018,2,0750,2018-02-22T12:50:00.000Z,724 BLOSSOM ROAD,Rochester,NY,235,Goodman,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,235,Goodman,5
-77.610701100014438,43.17067078060434,39922,"99 William Warfield Dr, Rochester, NY, 14605",99 WILLIAM WARFIELD DR,2018-00042159,2018,2,1015,2018-02-23T10:15:00.000Z,2018,2,1015,2018-02-23T10:15:00.000Z,2018,2,1015,2018-02-23T15:15:00.000Z,99 WILLIAM WARFIELD DR,Rochester,NY,277,Clinton,Field,PL ,155.35   ,01    ,3,D,F,Larceny,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,Completed,* No Weapon Specified *,All Other Larcenies,Financial Institution,277,Clinton,7
-77.66184068064068,43.158029446216226,40307,"76 Riddle St, Rochester, NY, 14611",76 RIDDLE ST,2018-00040417,2018,2,2030,2018-02-20T20:30:00.000Z,2018,2,0539,2018-02-21T05:39:00.000Z,2018,2,0945,2018-02-21T14:45:00.000Z,76 RIDDLE ST,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,281,Lake,1
-77.639755135838783,43.21471040981212,40321,"14 Bennington Dr, Rochester, NY, 14616",14 BENNINGTON DR,2018-00037530,2018,2,1655,2018-02-17T16:55:00.000Z,2018,2,1702,2018-02-17T17:02:00.000Z,2018,2,1702,2018-02-17T22:02:00.000Z,14 BENNINGTON DR,Rochester,NY,211,Lake,Warrant Application,PL ,165.05   ,01    ,3,A,M,Motor Vehicle Theft,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,211,Lake,1
-77.594003971426588,43.191267621133854,40360,"54 Van Olinda St, Rochester, NY, 14621",54 VAN OLINDA ST,2018-00049983,2018,3,0649,2018-03-05T06:49:00.000Z,2018,3,0654,2018-03-05T06:54:00.000Z,2018,3,0654,2018-03-05T11:54:00.000Z,54 VAN OLINDA ST,Rochester,NY,237,Clinton,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,237,Clinton,7
-77.632613023485547,43.179168105972792,40497,"121 Lexington Ave, Rochester, NY, 14613",121 LEXINGTON AVE,2018-00056650,2018,3,1100,2018-03-13T11:00:00.000Z,2018,3,1536,2018-03-13T15:36:00.000Z,2018,3,1536,2018-03-13T19:36:00.000Z,121 LEXINGTON AVE,Rochester,NY,251,Lake,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,251,Lake,1
-77.643069016026956,43.181531002270766,40527,"399 Selye Ter, Rochester, NY, 14613",399 SELYE TER,2018-00037318,2018,2,1500,2018-02-16T15:00:00.000Z,2018,2,1330,2018-02-17T13:30:00.000Z,2018,2,1345,2018-02-17T18:45:00.000Z,399 SELYE TER,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,221,Lake,1
-77.560606228110899,43.159065036661822,40583,"128 Indiana St, Rochester, NY, 14609",128 INDIANA ST,2018-00036674,2018,2,1530,2018-02-15T15:30:00.000Z,2018,2,1530,2018-02-16T15:30:00.000Z,2018,2,1613,2018-02-16T21:13:00.000Z,128 INDIANA ST,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,235,Goodman,5
-77.6050911252959,43.152478007749082,41260,"75 Woodbury Blvd, Rochester, NY, 14607",75 WOODBURY BLVD,2018-00046706,2018,2,1915,2018-02-28T19:15:00.000Z,2018,2,2150,2018-02-28T21:50:00.000Z,2018,2,2256,2018-03-01T03:56:00.000Z,75 WOODBURY BLVD,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,219,Central,9
-77.650637681228048,43.137526861713454,41271,"376 Thurston Rd, Rochester, NY, 14619",376 THURSTON ROAD,2018-00044101,2018,2,2045,2018-02-25T20:45:00.000Z,2018,2,2045,2018-02-25T20:45:00.000Z,2018,2,2056,2018-02-26T01:56:00.000Z,376 THURSTON ROAD,Rochester,NY,243,Genesee,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,243,Genesee,3
-77.576902013080542,43.183721351722312,41560,"2 Perkins Ave, Rochester, NY, 14609",2 PERKINS AVE,2018-00049426,2018,3,0425,2018-03-04T04:25:00.000Z,2018,3,0430,2018-03-04T04:30:00.000Z,2018,3,0913,2018-03-04T14:13:00.000Z,2 PERKINS AVE,Rochester,NY,237,Clinton,Office,PL ,160.05   ,      ,3,D,F,Robbery,Robbery 3rd                                                 ,3,Attempted,Personal Weapons,* No Larceny Type Specified *,Street,237,Clinton,7
-77.626700998244218,43.129819000370816,41635,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00036688,2018,2,1030,2018-02-16T10:30:00.000Z,2018,2,1050,2018-02-16T10:50:00.000Z,2018,2,1148,2018-02-16T16:48:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.35   ,01    ,3,D,F,Larceny,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.614537010049119,43.127922646875483,41685,"40 Stewart St, Rochester, NY, 14620",40 STEWART ST,2018-00039331,2018,2,1800,2018-02-19T18:00:00.000Z,2018,2,0730,2018-02-20T07:30:00.000Z,2018,2,0758,2018-02-20T12:58:00.000Z,40 STEWART ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,265,Goodman,5
-77.605235304355361,43.161850118874639,41942,"270 Cumberland St, Rochester, NY, 14605",270 CUMBERLAND ST,2018-00038872,2018,2,1500,2018-02-16T15:00:00.000Z,2018,2,1000,2018-02-18T10:00:00.000Z,2018,2,1555,2018-02-19T20:55:00.000Z,270 CUMBERLAND ST,Rochester,NY,287,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,287,Clinton,7
-77.638912178837188,43.180810571631085,41978,"331 Driving Park Ave, Rochester, NY, 14613",331 DRIVING PARK AVE,2018-00044409,2018,2,2224,2018-02-25T22:24:00.000Z,2018,2,2229,2018-02-25T22:29:00.000Z,2018,2,0959,2018-02-26T14:59:00.000Z,331 DRIVING PARK AVE,Rochester,NY,251,Lake,Field,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Other Commercial Service Location,251,Lake,1
-77.637466665235834,43.134845872690079,42141,"171 Sawyer St, Rochester, NY, 14619",171 SAWYER ST,2018-00042279,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,0900,2018-02-23T09:00:00.000Z,2018,2,1302,2018-02-23T18:02:00.000Z,171 SAWYER ST,Rochester,NY,253,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Single Family Home,253,Genesee,3
-77.615109933573351,43.124871671283351,42143,"870 Elmwood Ave, Rochester, NY, 14620",870 ELMWOOD AVE,2018-00052551,2018,2,1200,2018-02-27T12:00:00.000Z,2018,2,1230,2018-02-27T12:30:00.000Z,2018,3,1026,2018-03-08T15:26:00.000Z,870 ELMWOOD AVE,Rochester,NY,263,Genesee,Field,PL ,155.35   ,01    ,3,D,F,Larceny,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Commercial Service Location,265,Goodman,5
-77.626700998244218,43.129819000370816,42208,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00046054,2018,2,2250,2018-02-26T22:50:00.000Z,2018,2,0645,2018-02-28T06:45:00.000Z,2018,2,0800,2018-02-28T13:00:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.626700998244218,43.129819000370816,42209,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00046178,2018,2,2250,2018-02-26T22:50:00.000Z,2018,2,0645,2018-02-28T06:45:00.000Z,2018,2,0800,2018-02-28T13:00:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.585446748191899,43.14947503130977,42325,"389 Park Ave, Rochester, NY, 14607",389 PARK AVE,2018-00050801,2018,3,2000,2018-03-05T20:00:00.000Z,2018,3,0500,2018-03-06T05:00:00.000Z,2018,3,0545,2018-03-06T10:45:00.000Z,389 PARK AVE,Rochester,NY,245,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,245,Goodman,5
-77.636553935632818,43.164532215934528,42685,"413 Lyell Ave, Rochester, NY, 14606",413 LYELL AVE,2018-00044937,2018,2,2112,2018-02-26T21:12:00.000Z,2018,2,2112,2018-02-26T21:12:00.000Z,2018,2,2112,2018-02-27T02:12:00.000Z,413 LYELL AVE,Rochester,NY,291,Lake,Office,PL ,155.30   ,05    ,4,E,F,Larceny,Grand Larceny 4th: Property Taken From Person               ,6,Completed,* No Weapon Specified *,Pocket-picking,Grocery/Supermarket,291,Lake,1
