X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.612913842918047,43.175318075396184,42217,"892 N Clinton Ave, Rochester, NY, 14621",892 N CLINTON AVE,2018-00051145,2018,3,2200,2018-03-05T22:00:00.000Z,2018,3,2200,2018-03-05T22:00:00.000Z,2018,3,1439,2018-03-06T19:39:00.000Z,892 N CLINTON AVE,Rochester,NY,247,Clinton,Field,PL ,160.15   ,02    ,1,B,F,Robbery,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Street,247,Clinton,7
-77.610891034847725,43.153837351785377,42283,"100 Exchange Blvd, Rochester, NY, 14614",100 EXCHANGE BLVD,2018-00016336,2018,1,1645,2018-01-21T16:45:00.000Z,2018,1,1900,2018-01-21T19:00:00.000Z,2018,1,1931,2018-01-22T00:31:00.000Z,100 EXCHANGE BLVD,Rochester,NY,209,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Public Access Building,209,Central,9
-77.573163105571226,43.165232448653875,42328,"71 Stout St, Rochester, NY, 14609",71 STOUT ST,2018-00016071,2018,1,1330,2018-01-21T13:30:00.000Z,2018,1,1338,2018-01-21T13:38:00.000Z,2018,1,1338,2018-01-21T18:38:00.000Z,71 STOUT ST,Rochester,NY,215,Goodman,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Firearm,* No Larceny Type Specified *,Multiple Dwelling,215,Goodman,5
-77.639377705548043,43.190550149311186,42616,"1325 Dewey Ave, Rochester, NY, 14613",1325 DEWEY AVE,2018-00050147,2018,3,1114,2018-03-05T11:14:00.000Z,2018,3,1119,2018-03-05T11:19:00.000Z,2018,3,1119,2018-03-05T16:19:00.000Z,1325 DEWEY AVE,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Department/Discount Store,221,Lake,1
-77.618306362890152,43.174599543406792,42683,"209 Clifford Ave, Rochester, NY, 14605",209 CLIFFORD AVE,2018-00011210,2018,1,1422,2018-01-15T14:22:00.000Z,2018,1,1422,2018-01-15T14:22:00.000Z,2018,1,1422,2018-01-15T19:22:00.000Z,209 CLIFFORD AVE,Rochester,NY,277,Clinton,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Single Family Home,277,Clinton,7
-77.653558744734042,43.163998251628058,42771,"1085 Lyell Ave, Rochester, NY, 14606",1085 LYELL AVE,2018-00036339,2018,2,0819,2018-02-15T08:19:00.000Z,2018,2,0820,2018-02-15T08:20:00.000Z,2018,2,0800,2018-02-16T13:00:00.000Z,1085 LYELL AVE,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Parking Lot,281,Lake,1
-77.561478293894837,43.161245359218924,42846,"127 Macbeth St, Rochester, NY, 14609",127 MACBETH ST,2018-00024745,2018,1,2030,2018-01-31T20:30:00.000Z,2018,2,0715,2018-02-01T07:15:00.000Z,2018,2,0800,2018-02-01T13:00:00.000Z,127 MACBETH ST,Rochester,NY,235,Goodman,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,235,Goodman,5
-77.601504970952405,43.174237450797932,42890,"106 Weeger St, Rochester, NY, 14605",106 WEEGER ST,2018-00028309,2018,1,1200,2018-01-29T12:00:00.000Z,2018,1,1200,2018-01-31T12:00:00.000Z,2018,2,1837,2018-02-05T23:37:00.000Z,106 WEEGER ST,Rochester,NY,277,Clinton,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Financial Institution,277,Clinton,7
-77.600931693441865,43.183465652969474,42945,"256 Weyl St, Rochester, NY, 14621",256 WEYL ST,2018-00022534,2018,1,0914,2018-01-29T09:14:00.000Z,2018,1,0914,2018-01-29T09:14:00.000Z,2018,1,0914,2018-01-29T14:14:00.000Z,256 WEYL ST,Rochester,NY,227,Clinton,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,227,Clinton,7
-77.647489136817242,43.131622637688402,42964,"710 Post Ave, Rochester, NY, 14619",710 POST AVE,2018-00030802,2018,2,1500,2018-02-08T15:00:00.000Z,2018,2,1800,2018-02-08T18:00:00.000Z,2018,2,1145,2018-02-09T16:45:00.000Z,710 POST AVE,Rochester,NY,243,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Single Family Home,243,Genesee,3
-77.650396859186074,43.17048246572736,42978,"281 Avery St, Rochester, NY, 14606",281 AVERY ST,2018-00029682,2018,2,0700,2018-02-07T07:00:00.000Z,2018,2,2100,2018-02-07T21:00:00.000Z,2018,2,2020,2018-02-08T01:20:00.000Z,281 AVERY ST,Rochester,NY,261,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,261,Lake,1
-77.639403911101056,43.195616585711875,43151,"1565 Dewey Ave, Rochester, NY, 14615",1565 DEWEY AVE,2018-00020300,2018,1,1440,2018-01-26T14:40:00.000Z,2018,1,1500,2018-01-26T15:00:00.000Z,2018,1,1529,2018-01-26T20:29:00.000Z,1565 DEWEY AVE,Rochester,NY,211,Lake,Office,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,211,Lake,1
-77.635128668863771,43.182464015507897,43171,"39 Lake View Park, Rochester, NY, 14613",39 LAKE VIEW PARK,2018-00018330,2018,1,1700,2018-01-23T17:00:00.000Z,2018,1,0700,2018-01-24T07:00:00.000Z,2018,1,0851,2018-01-24T13:51:00.000Z,39 LAKE VIEW PARK,Rochester,NY,231,Lake,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,231,Lake,1
-77.553029671218496,43.156151084670263,43347,"160 Drexmore Rd, Rochester, NY, 14610",160 DREXMORE ROAD,2018-00040321,2018,2,1930,2018-02-20T19:30:00.000Z,2018,2,0725,2018-02-21T07:25:00.000Z,2018,2,0725,2018-02-21T12:25:00.000Z,160 DREXMORE ROAD,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,235,Goodman,5
-77.646273621757004,43.195330160374532,43402,"487 Avis St, Rochester, NY, 14615",487 AVIS ST,2018-00022889,2018,1,1524,2018-01-15T15:24:00.000Z,2018,1,1528,2018-01-15T15:28:00.000Z,2018,1,1736,2018-01-29T22:36:00.000Z,487 AVIS ST,Rochester,NY,211,Lake,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,211,Lake,1
-77.642285594988522,43.161157573923056,43462,"83 Murray St, Rochester, NY, 14606",83 MURRAY ST,2018-00030369,2018,2,1743,2018-02-08T17:43:00.000Z,2018,2,1743,2018-02-08T17:43:00.000Z,2018,2,1743,2018-02-08T22:43:00.000Z,83 MURRAY ST,Rochester,NY,281,Lake,Warrant Application,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Other Weapon,* No Larceny Type Specified *,Single Family Home,281,Lake,1
-77.623352795900132,43.164386534509745,43479,"269 Smith St, Rochester, NY, 14608",269 SMITH ST,2018-00025932,2018,2,1450,2018-02-02T14:50:00.000Z,2018,2,1459,2018-02-02T14:59:00.000Z,2018,2,1455,2018-02-02T19:55:00.000Z,269 SMITH ST,Rochester,NY,209,Central,Field,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Firearm,* No Larceny Type Specified *,Street,209,Central,9
-77.591227459194229,43.157443382801254,43513,"31 Prince St, Rochester, NY, 14607",31 PRINCE ST,2018-00032681,2018,2,1710,2018-02-11T17:10:00.000Z,2018,2,2118,2018-02-11T21:18:00.000Z,2018,2,2123,2018-02-12T02:23:00.000Z,31 PRINCE ST,Rochester,NY,245,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,245,Goodman,5
-77.596864275476221,43.169373018473237,43539,"42 Concord St, Rochester, NY, 14605",42 CONCORD ST,2018-00031499,2018,2,2330,2018-02-09T23:30:00.000Z,2018,2,0900,2018-02-10T09:00:00.000Z,2018,2,0910,2018-02-10T14:10:00.000Z,42 CONCORD ST,Rochester,NY,287,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,287,Clinton,7
-77.645004486042779,43.191051460372059,43584,"388 Electric Ave, Rochester, NY, 14613",388 ELECTRIC AVE,2018-00034371,2018,2,2140,2018-02-13T21:40:00.000Z,2018,2,2147,2018-02-13T21:47:00.000Z,2018,2,2147,2018-02-14T02:47:00.000Z,388 ELECTRIC AVE,Rochester,NY,221,Lake,Warrant Advised,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,221,Lake,1
-77.560703880403778,43.171987516328016,43732,"1433 Culver Rd, Rochester, NY, 14609",1433 CULVER ROAD,2018-00024091,2018,1,1156,2018-01-31T11:56:00.000Z,2018,1,1156,2018-01-31T11:56:00.000Z,2018,1,1156,2018-01-31T16:56:00.000Z,1433 CULVER ROAD,Rochester,NY,205,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Drug Store,205,Goodman,5
-77.657876149359737,43.194073807364539,43766,"1020 Ridgeway Ave, Rochester, NY, 14615",1020 RIDGEWAY AVE,2018-00017883,2018,1,1555,2018-01-23T15:55:00.000Z,2018,1,1614,2018-01-23T16:14:00.000Z,2018,1,1614,2018-01-23T21:14:00.000Z,1020 RIDGEWAY AVE,Rochester,NY,221,Lake,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Residential Facility,221,Lake,1
-77.680162428675075,43.179524021135862,43905,"1820 Lexington Ave, Rochester, NY, 14606",1820 LEXINGTON AVE,2018-00043908,2018,2,1530,2018-02-25T15:30:00.000Z,2018,2,1540,2018-02-25T15:40:00.000Z,2018,2,1540,2018-02-25T20:40:00.000Z,1820 LEXINGTON AVE,Rochester,NY,241,Lake,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Firearm,* No Larceny Type Specified *,Street,241,Lake,1
-77.567589937779402,43.16220817769269,43961,"103 Kingston St, Rochester, NY, 14609",103 KINGSTON ST,2018-00033226,2018,2,1900,2018-02-11T19:00:00.000Z,2018,2,1000,2018-02-12T10:00:00.000Z,2018,2,1452,2018-02-12T19:52:00.000Z,103 KINGSTON ST,Rochester,NY,225,Goodman,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,225,Goodman,5
-77.637572907051393,43.185444471119951,43963,"228 Birr St, Rochester, NY, 14613",228 BIRR ST,2018-00038196,2018,2,2000,2018-02-17T20:00:00.000Z,2018,2,1729,2018-02-18T17:29:00.000Z,2018,2,1729,2018-02-18T22:29:00.000Z,228 BIRR ST,Rochester,NY,231,Lake,Warrant Advised,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,231,Lake,1
-77.639467147426259,43.197705446531103,44066,"15 Rand St, Rochester, NY, 14615",15 RAND ST,2018-00026304,2018,2,2224,2018-02-02T22:24:00.000Z,2018,2,2224,2018-02-02T22:24:00.000Z,2018,2,2224,2018-02-03T03:24:00.000Z,15 RAND ST,Rochester,NY,211,Lake,Warrant Application,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,211,Lake,1
-77.635665516029917,43.191522333891541,44258,"207 Clay Ave, Rochester, NY, 14613",207 CLAY AVE,2018-00055901,2018,3,0730,2018-03-11T07:30:00.000Z,2018,3,1500,2018-03-12T15:00:00.000Z,2018,3,1540,2018-03-12T19:40:00.000Z,207 CLAY AVE,Rochester,NY,231,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Yard,231,Lake,1
-77.647495478682444,43.157518709660614,44390,"692 Campbell St, Rochester, NY, 14611",692 CAMPBELL ST,2018-00025583,2018,2,2100,2018-02-01T21:00:00.000Z,2018,2,0530,2018-02-02T05:30:00.000Z,2018,2,0558,2018-02-02T10:58:00.000Z,692 CAMPBELL ST,Rochester,NY,281,Lake,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Other Outside Location,281,Lake,1
-77.63792914945067,43.164412772743461,44886,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00052838,2018,3,1644,2018-03-08T16:44:00.000Z,2018,3,1644,2018-03-08T16:44:00.000Z,2018,3,1644,2018-03-08T21:44:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Drug Store,291,Lake,1
-77.63792914945067,43.164412772743461,44887,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00047241,2018,3,1644,2018-03-01T16:44:00.000Z,2018,3,1644,2018-03-01T16:44:00.000Z,2018,3,1644,2018-03-01T21:44:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Drug Store,291,Lake,1
-77.63792914945067,43.164412772743461,44888,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00046283,2018,2,1100,2018-02-28T11:00:00.000Z,2018,2,1230,2018-02-28T12:30:00.000Z,2018,2,1335,2018-02-28T18:35:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Office,PL ,160.15   ,02    ,1,B,F,Robbery,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Parking Lot,291,Lake,1
-77.63792914945067,43.164412772743461,44889,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00043842,2018,2,1343,2018-02-25T13:43:00.000Z,2018,2,1343,2018-02-25T13:43:00.000Z,2018,2,1352,2018-02-25T18:52:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Department/Discount Store,291,Lake,1
-77.63792914945067,43.164412772743461,44890,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00038025,2018,2,1235,2018-02-18T12:35:00.000Z,2018,2,1235,2018-02-18T12:35:00.000Z,2018,2,1238,2018-02-18T17:38:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Other Retail Store,291,Lake,1
-77.63792914945067,43.164412772743461,44891,"437 Lyell Ave, Rochester, NY, 14606",437 LYELL AVE,2018-00018840,2018,1,2043,2018-01-24T20:43:00.000Z,2018,1,2101,2018-01-24T21:01:00.000Z,2018,1,2101,2018-01-25T02:01:00.000Z,437 LYELL AVE,Rochester,NY,291,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Other Retail Store,291,Lake,1
-77.575470582553578,43.169741192618069,45027,"85 Copeland St, Rochester, NY, 14609",85 COPELAND ST,2018-00021250,2018,1,1400,2018-01-27T14:00:00.000Z,2018,1,1600,2018-01-27T16:00:00.000Z,2018,1,1613,2018-01-27T21:13:00.000Z,85 COPELAND ST,Rochester,NY,215,Goodman,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,215,Goodman,5
-77.601194780267292,43.15935322052178,45083,"100 Gibbs St, Rochester, NY, 14605",100 GIBBS ST,2018-00040574,2018,2,0001,2018-02-07T00:01:00.000Z,2018,2,0001,2018-02-21T00:01:00.000Z,2018,2,1258,2018-02-21T17:58:00.000Z,100 GIBBS ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,219,Central,9
-77.610969670779326,43.18606683769984,45237,"532 Remington St, Rochester, NY, 14621",532 REMINGTON ST,2018-00043763,2018,2,2320,2018-02-24T23:20:00.000Z,2018,2,1000,2018-02-25T10:00:00.000Z,2018,2,1103,2018-02-25T16:03:00.000Z,532 REMINGTON ST,Rochester,NY,217,Clinton,Field,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,217,Clinton,7
-77.546721360764579,43.160748818443118,45317,"6 Elmcroft Rd N, Rochester, NY, 14609",6 ELMCROFT ROAD,2018-00019082,2018,1,2000,2018-01-24T20:00:00.000Z,2018,1,0830,2018-01-25T08:30:00.000Z,2018,1,0840,2018-01-25T13:40:00.000Z,6 ELMCROFT ROAD,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,235,Goodman,5
-77.632376986525912,43.194896759007975,45403,"26 Bardin St, Rochester, NY, 14615",26 BARDIN ST,2018-00020920,2018,1,0230,2018-01-27T02:30:00.000Z,2018,1,0800,2018-01-27T08:00:00.000Z,2018,1,0800,2018-01-27T13:00:00.000Z,26 BARDIN ST,Rochester,NY,211,Lake,Warrant Application,PL ,165.05   ,01    ,3,A,M,Motor Vehicle Theft,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Other Outside Location,211,Lake,1
-77.631028758161719,43.178547669079727,45781,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00017647,2018,1,1156,2018-01-23T11:56:00.000Z,2018,1,1156,2018-01-23T11:56:00.000Z,2018,1,1156,2018-01-23T16:56:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45782,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00015899,2018,1,0738,2018-01-21T07:38:00.000Z,2018,1,0738,2018-01-21T07:38:00.000Z,2018,1,0738,2018-01-21T12:38:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45783,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00013753,2018,1,1805,2018-01-18T18:05:00.000Z,2018,1,1805,2018-01-18T18:05:00.000Z,2018,1,1805,2018-01-18T23:05:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45787,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00039320,2018,2,0725,2018-02-20T07:25:00.000Z,2018,2,0730,2018-02-20T07:30:00.000Z,2018,2,0730,2018-02-20T12:30:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45789,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00037302,2018,2,1308,2018-02-17T13:08:00.000Z,2018,2,1308,2018-02-17T13:08:00.000Z,2018,2,1308,2018-02-17T18:08:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45790,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00031561,2018,2,1108,2018-02-10T11:08:00.000Z,2018,2,1108,2018-02-10T11:08:00.000Z,2018,2,1108,2018-02-10T16:08:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45791,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00030216,2018,2,1622,2018-02-08T16:22:00.000Z,2018,2,1646,2018-02-08T16:46:00.000Z,2018,2,1622,2018-02-08T21:22:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45792,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00018042,2018,1,1900,2018-01-23T19:00:00.000Z,2018,1,1900,2018-01-23T19:00:00.000Z,2018,1,1900,2018-01-24T00:00:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45797,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00051108,2018,3,1425,2018-03-06T14:25:00.000Z,2018,3,1425,2018-03-06T14:25:00.000Z,2018,3,1425,2018-03-06T19:25:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,251,Lake,1
-77.631028758161719,43.178547669079727,45798,"710 Lake Ave, Rochester, NY, 14613",710 LAKE AVE,2018-00047303,2018,3,1430,2018-03-01T14:30:00.000Z,2018,3,1630,2018-03-01T16:30:00.000Z,2018,3,1757,2018-03-01T22:57:00.000Z,710 LAKE AVE,Rochester,NY,251,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Grocery/Supermarket,251,Lake,1
-77.618938744803614,43.150375816972563,46068,"313 Clarissa St, Rochester, NY, 14608",313 CLARISSA ST,2018-00029911,2018,2,2359,2018-02-07T23:59:00.000Z,2018,2,0750,2018-02-08T07:50:00.000Z,2018,2,0825,2018-02-08T13:25:00.000Z,313 CLARISSA ST,Rochester,NY,209,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,209,Central,9
-77.65614741181821,43.157975541660676,46138,"25 Barker St, Rochester, NY, 14611",25 BARKER ST,2018-00041301,2018,2,2145,2018-02-20T21:45:00.000Z,2018,2,0730,2018-02-21T07:30:00.000Z,2018,2,0917,2018-02-22T14:17:00.000Z,25 BARKER ST,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,281,Lake,1
-77.656795651993804,43.159570798445792,46239,"1318 Jay St, Rochester, NY, 14606",1318 JAY ST,2018-00038752,2018,2,1000,2018-02-19T10:00:00.000Z,2018,2,1215,2018-02-19T12:15:00.000Z,2018,2,1327,2018-02-19T18:27:00.000Z,1318 JAY ST,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,281,Lake,1
-77.578820391945868,43.176878906936309,46248,"50 Newcomb St, Rochester, NY, 14609",50 NEWCOMB ST,2018-00027774,2018,2,0221,2018-02-05T02:21:00.000Z,2018,2,0221,2018-02-05T02:21:00.000Z,2018,2,0221,2018-02-05T07:21:00.000Z,50 NEWCOMB ST,Rochester,NY,267,Clinton,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,267,Clinton,7
-77.581103141254275,43.162953102806654,46255,"370 Hayward Ave, Rochester, NY, 14609",370 HAYWARD AVE,2018-00022556,2018,1,0030,2018-01-29T00:30:00.000Z,2018,1,0900,2018-01-29T09:00:00.000Z,2018,1,1006,2018-01-29T15:06:00.000Z,370 HAYWARD AVE,Rochester,NY,225,Goodman,Office,PL ,160.10   ,02A   ,2,C,F,Robbery,Robbery 2nd: Causes Physical Injury                         ,3,Completed,Personal Weapons,* No Larceny Type Specified *,Multiple Dwelling,225,Goodman,5
